Row ID,Record ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Claire Gute,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Interest Score,Time n website minutes,Marketing Channel,Customer Segment,Trial Purchase
1079,5001,CA-2017-132521,"Saturday, September 23, 2017","Monday, September 25, 2017",Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.49,8,8,Referral,High,Yes
1738,5002,CA-2015-130204,"Thursday, September 3, 2015","Wednesday, September 9, 2015",Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.49,7,3,Referral,Middle,Yes
2864,5003,US-2017-103828,"Sunday, August 13, 2017","Sunday, August 13, 2017",Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.49,6,11,Social Media,High,No
5377,5004,CA-2017-134152,"Saturday, May 27, 2017","Wednesday, May 31, 2017",Standard Class,RP-19855,Nona Balk,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,31.44,3,0,7.86,2,4,Social Media,Low,Yes
6192,5005,CA-2017-107986,"Wednesday, December 13, 2017","Wednesday, December 13, 2017",Same Day,MW-18220,Alex Grayson,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.49,4,4,Referral,High,Yes
1886,5006,CA-2016-147578,"Friday, April 22, 2016","Tuesday, April 26, 2016",Second Class,PG-18895,Erica Hernandez,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0,10.41,3,11,Social Media,Middle,Yes
5902,5007,CA-2016-159639,"Sunday, November 27, 2016","Friday, December 2, 2016",Standard Class,PC-18745,Frank Merwin,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0,10.41,3,15,Email,Low,No
9575,5008,CA-2015-148495,"Thursday, August 13, 2015","Thursday, August 13, 2015",Same Day,SF-20065,Pamela Stobb,Consumer,United States,Pomona,California,91767,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0,10.41,1,3,Referral,High,No
9377,5009,CA-2017-108756,"Monday, December 25, 2017","Friday, December 29, 2017",Standard Class,PO-18865,Dave Poirier,Consumer,United States,East Orange,New Jersey,7017,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.80,3,0,13.67,2,13,Email,High,Yes
9502,5010,US-2015-158589,"Friday, November 20, 2015","Tuesday, November 24, 2015",Standard Class,KW-16570,Michael Moore,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3,0,8.01,5,17,Email,Low,No
5349,5011,CA-2015-149811,"Sunday, January 4, 2015","Saturday, January 10, 2015",Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,0,15.52,7,14,Referral,Middle,No
7065,5012,CA-2017-169474,"Saturday, February 4, 2017","Thursday, February 9, 2017",Standard Class,JF-15355,Roland Schwarz,Consumer,United States,Rochester,New York,14609,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0,8.49,7,11,Email,High,No
7432,5013,US-2014-164763,"Monday, March 17, 2014","Friday, March 21, 2014",Standard Class,MH-17440,Roger Demir,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0,8.49,5,20,Email,High,Yes
424,5014,CA-2017-125388,"Thursday, October 19, 2017","Monday, October 23, 2017",Standard Class,MP-17965,Natalie Fritzler,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,32.70,3,0,8.50,1,2,Email,High,No
1293,5015,CA-2015-101707,"Thursday, August 27, 2015","Tuesday, September 1, 2015",Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3,0,9.22,5,17,Referral,High,Yes
1279,5016,CA-2014-163293,"Monday, September 8, 2014","Thursday, September 11, 2014",First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,0,12.86,3,17,Email,Middle,Yes
730,5017,US-2016-150861,"Saturday, December 3, 2016","Tuesday, December 6, 2016",First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0,10.09,8,5,Referral,Middle,No
4808,5018,CA-2015-137708,"Sunday, November 22, 2015","Wednesday, November 25, 2015",Second Class,NG-18430,Phillip Breyer,Consumer,United States,Los Angeles,California,90008,West,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0,10.09,2,7,Social Media,High,Yes
1482,5019,US-2016-108455,"Friday, December 2, 2016","Thursday, December 8, 2016",Standard Class,MK-18160,Don Weiss,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,0,8.81,10,8,Email,High,Yes
1960,5020,CA-2017-110905,"Sunday, September 10, 2017","Friday, September 15, 2017",Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,0,14.62,9,19,Referral,High,No
980,5021,CA-2015-157035,"Wednesday, December 9, 2015","Saturday, December 12, 2015",First Class,KB-16600,Emily Burns,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3,0,16.67,4,19,Email,Middle,Yes
6511,5022,CA-2017-102197,"Wednesday, December 20, 2017","Tuesday, December 26, 2017",Standard Class,DK-13150,Frank Carlisle,Corporate,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3,0,16.67,4,8,Referral,High,No
5590,5023,CA-2016-115224,"Thursday, December 8, 2016","Sunday, December 11, 2016",Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0,9.53,9,17,Social Media,Middle,No
8879,5024,CA-2017-126928,"Sunday, September 17, 2017","Saturday, September 23, 2017",Standard Class,GZ-14470,Alice McCarthy,Consumer,United States,Morristown,New Jersey,7960,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0,9.53,1,7,Social Media,High,No
872,5025,CA-2015-131128,"Monday, October 19, 2015","Tuesday, October 20, 2015",First Class,TB-21520,Sally Matthias,Consumer,United States,Concord,New Hampshire,3301,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22,9,8,Referral,Middle,Yes
5118,5026,CA-2015-127173,"Saturday, September 26, 2015","Saturday, October 3, 2015",Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",34.44,3,0,16.19,9,16,Social Media,High,Yes
9461,5027,CA-2014-101833,"Monday, November 17, 2014","Saturday, November 22, 2014",Second Class,FG-14260,Eugene Hildebrand,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22,4,14,Social Media,Middle,No
1509,5028,CA-2017-108294,"Sunday, December 10, 2017","Sunday, December 10, 2017",Same Day,LS-16975,Jessica Myrick,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.50,3,0,15.53,3,15,Email,High,No
6264,5029,CA-2017-160724,"Friday, May 5, 2017","Wednesday, May 10, 2017",Standard Class,YS-21880,Jonathan Howell,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.50,3,0,15.53,6,11,Social Media,High,No
9292,5030,CA-2014-163650,"Tuesday, September 23, 2014","Thursday, September 25, 2014",First Class,TT-21220,Roland Schwarz,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.50,3,0,15.53,9,15,Social Media,Middle,No
1895,5031,US-2017-108063,"Saturday, December 2, 2017","Tuesday, December 5, 2017",First Class,AS-10090,Jas O'Carroll,Consumer,United States,Charlottesville,Virginia,22901,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,34.65,3,0,10.40,5,10,Social Media,High,No
6592,5032,CA-2015-103716,"Thursday, April 30, 2015","Wednesday, May 6, 2015",Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0,9.70,8,7,Email,Middle,No
9813,5033,CA-2016-117583,"Sunday, November 27, 2016","Wednesday, November 30, 2016",First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0,9.70,7,19,Social Media,Middle,No
7551,5034,CA-2014-140396,"Thursday, November 20, 2014","Tuesday, November 25, 2014",Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74,3,0,17.37,2,15,Referral,Middle,No
8804,5035,CA-2014-157644,"Wednesday, December 31, 2014","Thursday, January 1, 2015",First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77,3,0,11.47,7,18,Social Media,High,No
2195,5036,CA-2016-128412,"Saturday, December 10, 2016","Saturday, December 17, 2016",Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.10,3,0,12.29,9,18,Email,High,No
3362,5037,US-2015-142020,"Thursday, June 4, 2015","Monday, June 8, 2015",Second Class,TC-21535,Dean percer,Home Office,United States,New York City,New York,10024,East,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0,12.00,5,20,Email,Middle,No
4749,5038,CA-2016-120005,"Thursday, March 3, 2016","Thursday, March 3, 2016",Same Day,TS-21160,Benjamin Venier,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0,12.00,7,11,Email,High,Yes
2896,5039,CA-2017-139913,"Monday, October 23, 2017","Sunday, October 29, 2017",Standard Class,JC-16105,Kunst Miller,Corporate,United States,Rochester,New York,14609,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,3,0,10.05,3,16,Referral,High,No
405,5040,CA-2017-117933,"Sunday, December 24, 2017","Friday, December 29, 2017",Standard Class,RF-19840,Keith Herrera,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3,0,9.70,10,12,Email,High,Yes
4125,5041,CA-2014-127523,"Sunday, May 11, 2014","Sunday, May 18, 2014",Standard Class,BG-11695,Mike Gockenbach,Corporate,United States,Watertown,New York,13601,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3,0,9.70,5,3,Social Media,Middle,No
966,5042,CA-2017-135279,"Sunday, April 9, 2017","Tuesday, April 11, 2017",First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0,9.71,1,5,Social Media,Middle,Yes
8231,5043,CA-2016-162355,"Thursday, June 30, 2016","Saturday, July 2, 2016",Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0,9.71,4,16,Social Media,High,No
2792,5044,CA-2014-125514,"Sunday, September 21, 2014","Monday, September 22, 2014",First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0,10.88,9,3,Social Media,High,No
8866,5045,CA-2015-158148,"Sunday, December 20, 2015","Saturday, December 26, 2015",Standard Class,JM-15865,Sarah Brown,Consumer,United States,Arlington,Virginia,22204,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0,10.88,7,14,Email,Middle,No
5848,5046,CA-2015-126725,"Tuesday, November 17, 2015","Saturday, November 21, 2015",Standard Class,BS-11665,Philisse Overcash,Consumer,United States,San Diego,California,92105,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.60,3,0,15.37,7,12,Referral,High,Yes
998,5047,CA-2015-162537,"Wednesday, October 28, 2015","Tuesday, November 3, 2015",Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.89,10,12,Social Media,Low,Yes
4630,5048,CA-2016-101336,"Sunday, November 13, 2016","Friday, November 18, 2016",Standard Class,CK-12760,Guy Armstrong,Corporate,United States,New York City,New York,10011,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.89,10,8,Referral,Middle,No
4832,5049,CA-2014-120278,"Friday, November 7, 2014","Wednesday, November 12, 2014",Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.89,7,12,Referral,Middle,No
5212,5050,CA-2015-130876,"Tuesday, May 12, 2015","Saturday, May 16, 2015",Second Class,AZ-10750,Chuck Magee,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.89,9,17,Email,High,No
692,5051,US-2014-117135,"Saturday, June 21, 2014","Monday, June 23, 2014",Second Class,NP-18325,Alan Barnes,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0,10.32,4,12,Referral,Middle,No
5283,5052,CA-2015-105158,"Saturday, September 5, 2015","Thursday, September 10, 2015",Standard Class,SP-20860,Dorris liebe,Corporate,United States,Rochester,Minnesota,55901,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,3,0,17.31,7,16,Email,Middle,No
8135,5053,CA-2015-121776,"Monday, February 16, 2015","Saturday, February 21, 2015",Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,3,0,17.31,8,17,Email,High,No
1330,5054,CA-2016-142762,"Monday, May 23, 2016","Friday, May 27, 2016",Standard Class,LD-17005,Alejandro Ballentine,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0,16.30,4,20,Referral,Low,Yes
2621,5055,CA-2017-115931,"Friday, December 22, 2017","Tuesday, December 26, 2017",Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0,10.45,5,6,Social Media,Middle,Yes
6349,5056,CA-2015-104486,"Friday, May 1, 2015","Wednesday, May 6, 2015",Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0,10.45,7,11,Social Media,Low,Yes
4123,5057,CA-2017-133823,"Thursday, May 11, 2017","Friday, May 12, 2017",Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,37.59,3,0,17.67,2,5,Referral,Middle,Yes
7989,5058,US-2016-117793,"Tuesday, August 23, 2016","Monday, August 29, 2016",Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,37.59,3,0,17.67,4,19,Social Media,High,Yes
1416,5059,CA-2017-115994,"Saturday, January 28, 2017","Tuesday, January 31, 2017",Second Class,BT-11305,Stuart Van,Home Office,United States,Costa Mesa,California,92627,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0,12.83,8,9,Referral,Low,Yes
9027,5060,CA-2016-102127,"Sunday, June 26, 2016","Saturday, July 2, 2016",Standard Class,VP-21760,Patrick O'Donnell,Corporate,United States,New York City,New York,10035,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0,12.83,8,14,Email,Middle,No
5071,5061,CA-2014-124478,"Friday, August 8, 2014","Tuesday, August 12, 2014",Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3,0,17.25,3,16,Email,High,No
3527,5062,CA-2017-148922,"Sunday, December 10, 2017","Friday, December 15, 2017",Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,38.97,3,0,0.78,6,9,Social Media,High,No
7673,5063,CA-2015-130974,"Friday, November 27, 2015","Sunday, November 29, 2015",Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0,4.68,3,20,Email,High,No
8548,5064,CA-2015-149566,"Saturday, December 5, 2015","Thursday, December 10, 2015",Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.00,3,0,17.55,1,4,Social Media,High,No
1495,5065,CA-2014-123925,"Wednesday, December 17, 2014","Friday, December 19, 2014",Second Class,RF-19840,John Dryer,Consumer,United States,Columbus,Georgia,31907,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0,11.21,2,15,Social Media,Middle,No
479,5066,CA-2016-152632,"Thursday, October 27, 2016","Wednesday, November 2, 2016",Standard Class,JE-15475,John Grady,Consumer,United States,Troy,New York,12180,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.20,3,0,19.30,7,15,Referral,Middle,No
